457712573,33
930566035,32
26900055,32
474202929,30
525954207,23
1049681827,17
2969180325,16
3091223347,15
3023335539,14
104613835,11
2825224526,9
518041508,9
885733974,8
3154125441,7
2429027815,7
2955551567,6
950678312,6
76438819,6
1552478556,6
284597383,5
931708220,5
54306830,5
410076442,5
3150624331,5
408884319,4
2733607528,4
182265955,4
1270969117,4
21424216,4
2269308450,4
262990460,4
2272203114,3
3020455940,3
2716100047,3
162114552,3
37338846,3
1358290958,3
347627434,3
2499988608,3
33611715,3
129235890,2
35216399,2
158286198,2
2198275352,2
393190233,2
2254825043,2
2167674121,2
3126563358,2
2432603312,2
3024173603,2
2479977919,2
30311356,2
17614200,2
812079846,2
982385178,2
3027306700,2
526643164,2
1977419539,2
305877707,2
2767689713,2
1370971824,2
120181792,2
2331151852,2
545927599,2
534946471,2
28045541,2
81404303,2
743425316,2
625925155,2
734822588,2
1297053758,2
2848815176,2
2325067037,2
2327615780,2
821923680,2
3010614996,2
61015562,2
2906354430,2
3086100518,2
732980827,2
3188752406,1
1177632823,1
54096689,1
1032640902,1
306187852,1
2604459826,1
2353188949,1
1147086920,1
1469822852,1
370249230,1
2974060396,1
79939817,1
1561539391,1
2266426682,1
2155220057,1
238726677,1
531177374,1
19795220,1
1332367184,1
2369506560,1
1627120838,1
3207054617,1
1723926782,1
55829777,1
2545955720,1
1291118269,1
52399952,1
34701889,1
18790732,1
2723265539,1
413495031,1
3197533890,1
506382458,1
1118004986,1
42531027,1
2183324798,1
2599066807,1
2264778396,1
39206452,1
2979161073,1
2378909103,1
2544347587,1
252351846,1
38450727,1
16389783,1
257399079,1
121656624,1
44135635,1
3006418240,1
2742574347,1
29606327,1
955736706,1
2886713461,1
49061522,1
3071374229,1
729746419,1
158064102,1
2490858745,1
3222839432,1
33381229,1
1644350096,1
2775904233,1
718957124,1
1460707248,1
388511114,1
3015178005,1
2685199019,1
2690853572,1
1338047336,1
590173575,1
3051475274,1
93676837,1
2278266746,1
600461691,1
3198253584,1
44002861,1
502743360,1
445850148,1
32765764,1
2899008631,1
26714962,1
2357647951,1
567626521,1
310580814,1
48790588,1
596844874,1
332310800,1
31435069,1
119295989,1
286349282,1
2907662777,1
228901203,1
709744826,1
3048400207,1
2888313046,1
2183184162,1
2758457705,1
107562348,1
2921084698,1
1477636376,1
3309007414,1
527516258,1
2689710408,1
2250275642,1
2979784839,1
793963598,1
2732263878,1
66033904,1
175521110,1
2476900993,1
2892277057,1
3258948376,1
69190453,1
790398000,1
2955182857,1
316783567,1
443219268,1
1634086992,1
455579164,1
2485845780,1
101395252,1
700500608,1
3005365862,1
3209565706,1
1547177328,1
2687939966,1
27359464,1
233853114,1
52190807,1
2225515496,1
2746041570,1
3248478927,1
242618658,1
16321455,1
3237096869,1
2575746780,1
2241793219,1
3242722327,1
2484982652,1
1931562048,1
20598873,1
2380956294,1
2280996480,1
1660780932,1
34929519,1
3190388565,1
3324008799,1
318721919,1
53058728,1
2790361040,1
2959602147,1
995212500,1
343124987,1
2966188357,1
1163370205,1
469526128,1
2542143505,1
19218108,1
714947334,1
26395150,1
22194895,1
482748760,1
475059186,1
2769922236,1
2701247143,1
26528830,1
2732076406,1
22217443,1
1338726002,1
2916687970,1
1885024224,1
2854416799,1
2289920960,1
67759049,1
33317438,1
1514893184,1
557752563,1
3240842490,1
136960509,1
2652435918,1
21906070,1
871290421,1
286378189,1
1252308344,1
1865384689,1
2963505474,1
17494767,1
538455539,1
862306448,1
15283484,1
2336032459,1
899084911,1
