2361116670,8
413094245,8
2719056173,7
2531925656,6
152853206,6
714926235,5
376938512,5
2805133148,5
3311675519,5
2913576150,5
759251,5
2587849979,4
1259162048,4
18998291,4
621419621,4
461262004,4
50228468,3
1015980223,3
3017806608,3
285431347,3
594412073,3
23898335,3
16251138,3
24092030,2
345465477,2
304899123,2
38991991,2
21457771,2
3293322849,2
468959648,2
123694399,2
16050807,2
165127032,2
48573475,2
874869986,2
990573013,2
21343151,2
3206670797,2
2605507159,2
240658286,2
764572867,2
32426684,2
37842197,2
20945486,2
920647542,2
531953789,2
2986301995,2
969095712,2
364137048,2
1369317278,1
1722686636,1
1513401398,1
1541989867,1
2726445702,1
387491613,1
742116925,1
3158282296,1
17912088,1
2733367527,1
17082120,1
357808988,1
17540890,1
47296192,1
3248429965,1
161461644,1
3150585822,1
187122482,1
3299187891,1
263332772,1
181805248,1
549181612,1
31223236,1
30276053,1
324777794,1
306680922,1
143435950,1
2506346305,1
215783156,1
3292552809,1
3052118977,1
358468977,1
19890945,1
31664085,1
144969373,1
265156087,1
3940871,1
58404672,1
3153790918,1
28940282,1
47802524,1
15817399,1
378007232,1
3088041030,1
19948410,1
35305559,1
3228888612,1
430228469,1
3239588682,1
128697342,1
2418030709,1
65187771,1
818900629,1
2519649909,1
1118384370,1
1256174210,1
228332540,1
2930330313,1
382106276,1
3222872699,1
332897714,1
605186679,1
18931014,1
448235729,1
259578143,1
140775951,1
447410369,1
341207098,1
123636019,1
242656280,1
1877799811,1
9887972,1
571823201,1
3248557525,1
837542814,1
455413075,1
251665275,1
2491358210,1
31072167,1
885737142,1
474610230,1
249890917,1
134663303,1
347976255,1
191573992,1
29065528,1
90775023,1
594593784,1
213118015,1
21041101,1
980611,1
2705434064,1
1890293305,1
2811719940,1
2487791838,1
141388023,1
34199700,1
1614123668,1
21836778,1
1219173900,1
2567163300,1
834672494,1
15997531,1
393857481,1
3187193672,1
118612896,1
19319700,1
3081679636,1
217285192,1
1012376300,1
32192299,1
72078987,1
20962812,1
190662041,1
1375289149,1
546830928,1
51895774,1
2484830930,1
24363452,1
2366970311,1
731374404,1
2772136940,1
165950259,1
3224196858,1
2476021071,1
15969833,1
348833297,1
3303402046,1
801641258,1
2301107146,1
79346776,1
2771420627,1
25044891,1
256202144,1
21703085,1
1103164711,1
125142431,1
3242778534,1
24946060,1
76576357,1
361785191,1
3225649337,1
2677374312,1
3332157340,1
36809520,1
49885691,1
293795974,1
498840767,1
3317872839,1
3228023138,1
2840789078,1
240890205,1
318869510,1
479759762,1
3248334481,1
2752298752,1
103207720,1
40070512,1
2384260873,1
23935607,1
37320995,1
2518787898,1
122579025,1
198243568,1
2414457033,1
1364695669,1
235359525,1
3161951059,1
197642467,1
18531902,1
1108059438,1
1362509840,1
2614577402,1
446454193,1
3229136215,1
3308246043,1
41647950,1
806844193,1
453508670,1
2814670079,1
1244788490,1
514721170,1
125773890,1
91063376,1
305702662,1
357676655,1
129432308,1
156886045,1
366374544,1
2271688736,1
3240436834,1
142664136,1
85504593,1
229104877,1
2723154716,1
1642872480,1
166628003,1
385349049,1
3290931575,1
703331515,1
403954499,1
589060680,1
3324409215,1
103863146,1
309905190,1
34350419,1
299259060,1
2749392515,1
64711358,1
244104169,1
3332106237,1
361342191,1
38671143,1
275942684,1
19027021,1
1369820874,1
260671738,1
277342196,1
616633266,1
1329692724,1
2571696702,1
928229412,1
62035145,1
14711707,1
265773653,1
2097571,1
2560085268,1
1101604910,1
1458545510,1
211643156,1
1287682890,1
39132638,1
354214039,1
484399952,1
2813995050,1
2360071993,1
1323616627,1
258670333,1
245590842,1
587549855,1
2593165068,1
3031736105,1
26746887,1
571191723,1
71472611,1
187545231,1
2658514902,1
456390288,1
2860865326,1
345146685,1
34486207,1
571496354,1
291557586,1
203608465,1
258941658,1
3186801223,1
710278115,1
89882343,1
142398908,1
365809164,1
18606297,1
1225629391,1
267941948,1
20273906,1
841632228,1
90164881,1
3307686131,1
3245703841,1
3005217994,1
39609732,1
182295301,1
43320653,1
51573450,1
2930573173,1
3246395484,1
988194104,1
343682467,1
3330506595,1
308178360,1
3091433903,1
81075000,1
227555454,1
483841336,1
37340630,1
261954157,1
117506800,1
48512272,1
108649359,1
392465565,1
2575245955,1
511522177,1
3213483125,1
869349422,1
