540399932,37
2482906461,10
1646130967,5
2235129380,5
2488063225,5
415931258,3
715203818,3
306952729,3
1485867828,2
2376284322,1
3015863366,1
293250175,1
2778668690,1
2392871215,1
331251889,1
1676289913,1
325700722,1
2686252160,1
3171901103,1
1060572182,1
1624433136,1
1016569663,1
110426813,1
2239270481,1
2701619372,1
1376120372,1
2973250059,1
2152453247,1
444939057,1
46809084,1
309672130,1
738875696,1
2975650919,1
2743002821,1
3233080328,1
2794308784,1
485162708,1
3235776993,1
1189629097,1
388859247,1
2598071064,1
2724817578,1
813078192,1
402393782,1
1830342228,1
2277798026,1
1594119242,1
2151850640,1
2891783562,1
3086671910,1
371795447,1
452654756,1
147940622,1
789851083,1
2348332824,1
319160164,1
2358483824,1
3090373335,1
2586452047,1
184046109,1
2734719592,1
2790184999,1
1493013908,1
383968008,1
2657547414,1
1334965728,1
2149719121,1
872578801,1
601457965,1
1279830716,1
2180584580,1
