2753691037,104
3236920204,87
2955489453,8
2481487032,8
3177358903,6
2330201812,5
2874860395,5
3023319732,4
2681710407,3
339883221,3
374404997,3
3233960518,2
2944744449,2
3242729198,2
382075255,2
2391647924,2
2898470822,2
2157205874,2
2795056352,2
3253032293,1
1273350888,1
1405865413,1
3107653931,1
1546201394,1
2744423944,1
2342532414,1
2485229187,1
3252995021,1
1561053474,1
2480050686,1
92774066,1
1460795814,1
2340760370,1
1226082595,1
3253001309,1
2570203148,1
3226717075,1
2823601036,1
3330362057,1
3316861306,1
2277462774,1
2359431787,1
2263126952,1
3116717205,1
2649142074,1
2513257135,1
3223868875,1
2420764717,1
3257473101,1
2395135910,1
1291652118,1
3023413318,1
3252956691,1
3253007519,1
